dataset,scanner_label,image_name,mean_intensity,std_intensity,fft_feature,lbp_mean,lbp_std,noise_variance
Official,EpsonV39-2,s9_4.tif,246.2011414,33.38014326,12405.20029,6.643852234,2.293305891,484.54828
Official,EpsonV39-2,s9_41.tif,243.7279396,40.58546416,8897.122017,6.697410583,2.232395391,342.64334
Official,EpsonV39-2,s9_44.tif,248.2406616,29.93473234,10514.56248,6.763118744,2.16469293,350.83823
Official,EpsonV39-2,s9_6.tif,252.7706032,16.03320803,6152.497349,6.840595245,2.112791968,117.084656
Official,EpsonV39-2,s9_7.tif,251.1027069,21.85434002,8243.065413,6.722854614,2.292175745,208.05986
Official,EpsonV39-2,s9_8.tif,250.3187904,24.23316088,8606.863361,6.63186264,2.462333669,254.21965
Official,EpsonV39-2,s9_9.tif,247.9240913,30.77231232,10850.46099,6.827148438,2.061276853,381.5337
Official,EpsonV550,s10_100.tif,250.380558,23.16193226,7870.095904,6.261428833,2.958785033,166.39526
Official,EpsonV550,s10_18.tif,252.7223778,13.62655806,5038.855745,6.567371368,2.688472238,66.172874
Official,EpsonV550,s10_19.tif,250.1837006,22.11076852,7652.607186,6.398513794,2.800812618,159.11575
Official,EpsonV550,s10_20.tif,246.1582069,28.76393411,9232.042176,5.944480896,3.012962296,278.3318
Official,EpsonV550,s10_21.tif,252.8480606,13.81595624,5041.238911,6.77936554,2.22400393,79.92055
Official,EpsonV550,s10_30.tif,248.3816185,24.88359422,5740.719532,6.303951263,2.883871219,91.61831
Official,EpsonV550,s10_31.tif,243.5912895,34.79431803,9937.21145,6.033317566,2.995664009,361.88858
Official,EpsonV550,s10_32.tif,250.7392616,17.52714975,5514.374907,6.155403137,2.9320493,106.81332
Official,EpsonV550,s10_33.tif,243.9278412,36.01493965,12537.45758,6.340671539,2.713194564,495.60895
Official,EpsonV550,s10_34.tif,250.7673073,20.18360386,7574.66279,6.204345703,2.995414796,133.70895
Official,EpsonV550,s10_35.tif,247.1906166,32.27062542,11359.97442,6.279785156,2.914217906,306.17426
Official,EpsonV550,s10_36.tif,250.1795731,23.6312626,8573.504878,6.318832397,2.915814803,221.46036
Official,EpsonV550,s10_37.tif,249.477108,25.8098587,9553.602472,6.253948212,2.961312006,273.2267
Official,EpsonV550,s10_38.tif,250.5303078,20.89655887,7705.656521,6.075321198,3.078879502,170.14195
Official,EpsonV550,s10_39.tif,251.0633163,20.275737,6985.907416,6.595451355,2.593580579,149.87872
Official,EpsonV550,s10_40.tif,249.7181015,21.00279238,7108.641977,6.190887451,2.957115096,142.1864
Official,EpsonV550,s10_41.tif,244.9938278,35.15721451,7028.762776,6.460739136,2.584132684,198.67215
Official,EpsonV550,s10_42.tif,246.6802902,30.85427848,7766.624983,6.178352356,2.939937352,147.33084
Official,EpsonV550,s10_43.tif,250.9442215,20.77537258,7880.521535,6.569644928,2.618283711,194.94356
Official,EpsonV550,s10_44.tif,247.9941826,28.52443532,9914.925795,6.17924881,2.983906033,317.316
Official,EpsonV550,s10_45.tif,249.8120766,23.86357197,8456.211998,6.26266098,2.944138499,214.144
Official,EpsonV550,s10_46.tif,248.4705925,26.76800112,10169.88723,6.247016907,2.948126005,308.12097
Official,EpsonV550,s10_47.tif,248.9620819,21.04600274,7185.790138,6.131561279,2.996171871,187.68921
Official,EpsonV550,s10_48.tif,250.283123,16.87678755,5868.261841,6.028491974,3.06968015,111.09052
Official,EpsonV550,s10_49.tif,251.5849075,19.95245567,7352.756668,6.624065399,2.570942455,142.25198
Official,EpsonV550,s10_50.tif,249.063839,26.67001239,7760.170537,6.201194763,2.977416284,141.73816
Official,EpsonV550,s10_51.tif,249.8962173,23.10392027,7714.232445,6.526367188,2.622024848,200.59544
Official,EpsonV550,s10_52.tif,234.954071,39.92427338,5914.265471,6.120586395,3.053630296,82.92948
Official,EpsonV550,s10_53.tif,248.6174126,26.93704699,8479.809243,6.292045593,2.923880686,185.47397
Official,EpsonV550,s10_54.tif,250.9602394,19.73309806,6725.999545,6.363739014,2.887967765,102.01975
Official,EpsonV550,s10_55.tif,245.5387001,25.59899129,6820.641402,6.019058228,3.062294956,176.90887
Official,EpsonV550,s10_56.tif,243.3188019,32.2158,9025.706734,6.043003082,3.054090656,275.51105
Official,EpsonV550,s10_57.tif,249.5318298,25.7636511,7906.697609,6.555179596,2.606654284,245.53484
Official,EpsonV550,s10_58.tif,250.7191849,19.9656898,7426.093423,6.253036499,2.963382781,166.89409
Official,EpsonV550,s10_59.tif,245.59478,33.28202156,9103.620464,6.227050781,2.936885648,260.8897
Official,EpsonV550,s10_60.tif,250.5819893,22.14989436,8122.879267,6.376739502,2.871256643,193.14359
Official,EpsonV550,s10_61.tif,251.123497,19.54777503,7373.972438,6.363761902,2.886794332,158.9182
Official,EpsonV550,s10_62.tif,248.3752441,28.06343318,9997.938191,6.302406311,2.904974572,281.53326
Official,EpsonV550,s10_63.tif,245.4115524,29.63227357,9988.749687,5.744667053,3.235529181,289.88757
Official,EpsonV550,s10_64.tif,244.7610664,35.01100309,9076.624163,6.063999176,3.054781961,227.2346
Official,EpsonV550,s10_65.tif,245.9941635,34.13519096,10187.97445,6.494514465,2.657065672,305.41876
Official,EpsonV550,s10_66.tif,244.9500389,36.15412255,8931.153131,6.198070526,2.991157587,213.91933
Official,EpsonV550,s10_67.tif,226.3819313,39.46407846,6624.62953,6.036212921,3.093157613,92.05852
Official,EpsonV550,s10_68.tif,248.6589622,28.99572603,9052.527744,6.30525589,2.920189107,210.86003
Official,EpsonV550,s10_69.tif,250.2939796,22.19113271,7930.344983,6.134475708,3.050435784,215.98373
Official,EpsonV550,s10_70.tif,242.1589355,38.02527301,13611.90148,5.983436584,3.084040706,605.3995
Official,EpsonV550,s10_71.tif,251.5220222,18.42118593,6710.31174,6.61272049,2.575015305,131.76245
Official,EpsonV550,s10_72.tif,248.039505,29.15271281,10430.02195,6.284946442,2.92093638,333.8455
Official,EpsonV550,s10_73.tif,245.9814148,32.96003253,11619.2936,6.161243439,2.968861404,377.54068
Official,EpsonV550,s10_74.tif,250.8308487,18.92287064,6862.862995,6.271556854,2.959309673,144.3719
Official,EpsonV550,s10_75.tif,250.8738174,18.95431026,6492.461136,6.17332077,3.0171781,109.97667
Official,EpsonV550,s10_76.tif,250.5857964,20.23738839,7091.249192,6.034088135,3.109314509,120.01537
Official,EpsonV550,s10_77.tif,245.9085732,31.89765238,9236.685538,6.489112854,2.661344013,361.60486
Official,EpsonV550,s10_78.tif,246.7915649,26.47726538,8712.16676,6.17628479,3.010854493,228.64934
Official,EpsonV550,s10_79.tif,249.5787506,23.64059969,8089.424728,6.291759491,2.932811068,219.32173
Official,EpsonV550,s10_80.tif,249.9779129,22.20645081,8293.985378,6.227741241,2.967591147,186.52026
Official,EpsonV550,s10_81.tif,247.3015594,28.97873679,8821.995925,6.170478821,2.981165766,317.39487
Official,EpsonV550,s10_82.tif,250.1959534,23.33998433,8699.311315,6.016105652,3.106809853,165.25238
Official,EpsonV550,s10_83.tif,248.8665962,27.2337322,10198.57927,6.516555786,2.664745539,319.52185
Official,EpsonV550,s10_84.tif,250.9049149,18.21751019,6751.31793,6.212650299,2.989540182,116.1273
Official,EpsonV550,s10_85.tif,248.9548264,27.51005697,8472.280353,6.335338593,2.893711659,172.66891
Official,EpsonV550,s10_86.tif,248.9148178,26.55014964,9337.161206,6.257202148,2.951992178,232.62314
Official,EpsonV550,s10_87.tif,249.2573853,25.56553633,9519.068039,6.161182404,3.029049771,262.6434
Official,EpsonV550,s10_88.tif,248.8753242,24.71156025,8081.586913,6.035793304,3.097397106,178.02786
Official,EpsonV550,s10_89.tif,247.3919945,29.43227656,10415.3302,6.44090271,2.715032357,324.6084
Official,EpsonV550,s10_90.tif,249.1421051,24.08595257,8847.221034,6.174846649,2.984228578,230.05295
Official,EpsonV550,s10_91.tif,248.8518562,28.00607383,9770.843187,6.264648438,2.941677127,269.6024
Official,EpsonV550,s10_92.tif,249.6405334,25.34304923,9256.534904,6.29177475,2.937799982,243.18852
Official,EpsonV550,s10_93.tif,249.1330643,25.79012442,9228.487511,6.051017761,3.083751011,232.88307
Official,EpsonV550,s10_94.tif,249.6242027,24.64783376,8830.873215,5.994098663,3.114828338,192.40076
Official,EpsonV550,s10_95.tif,251.0427437,21.16523658,7845.669687,6.539360046,2.69385992,185.37009
Official,EpsonV550,s10_96.tif,249.3066788,26.54307818,8972.322785,6.238395691,2.96188795,189.85564
Official,EpsonV550,s10_97.tif,248.9661636,25.7491,8860.037308,6.202217102,2.998215762,245.68408
Official,EpsonV550,s10_98.tif,243.9817657,34.96684716,12150.31679,6.199977875,2.946744331,551.39
Official,EpsonV550,s10_99.tif,249.3538361,24.40316316,7632.454926,6.048221588,3.100883156,149.11566
Official,HP,s11_100.tif,238.9736252,21.10809206,7210.449815,5.467281342,3.406371717,141.4797
Official,HP,s11_11.tif,235.8426094,27.7296151,8864.760766,5.415725708,3.39180399,287.9272
Official,HP,s11_14.tif,235.1031876,25.12565975,9118.859749,5.410964966,3.427339789,255.47475
Official,HP,s11_17.tif,237.237854,22.58233475,7861.335406,5.418556213,3.405332207,192.04463
Official,HP,s11_18.tif,238.9594421,15.33465777,5844.471747,5.462005615,3.42201634,92.8858
Official,HP,s11_19.tif,236.3311768,23.29440272,8368.084585,5.430381775,3.420071601,194.48108
Official,HP,s11_20.tif,236.569519,27.04647283,8793.546911,5.457557678,3.323114504,243.58824
Official,HP,s11_21.tif,237.6495857,15.64283239,5815.891138,5.450717926,3.426307532,109.180954
Official,HP,s11_22.tif,239.548645,14.07871809,5082.863751,5.468494415,3.421209287,71.30539
Official,HP,s11_23.tif,238.5516281,19.05438072,6780.152572,5.431610107,3.425607483,148.23546
Official,HP,s11_24.tif,237.38451,18.28596981,6325.09022,5.444568634,3.424143155,143.39713
Official,HP,s11_25.tif,239.3466911,26.54580046,7804.484526,5.574291229,3.340183633,161.78186
Official,HP,s11_26.tif,235.8567505,21.80254171,7685.73883,5.43611145,3.421436854,161.22556
Official,HP,s11_27.tif,233.0136604,33.0310188,9780.228331,5.387969971,3.383773084,250.70209
Official,HP,s11_28.tif,238.3140602,18.29430256,6541.768952,5.450012207,3.41653595,119.37322
Official,HP,s11_30.tif,236.0790443,22.42169254,5453.711895,5.427623749,3.3921046,78.60085
Official,HP,s11_31.tif,231.0637169,32.85252365,9460.041686,5.349094391,3.357804369,309.053
Official,HP,s11_32.tif,238.2136612,20.41028884,6661.990689,5.438480377,3.408091685,165.09021
Official,HP,s11_33.tif,231.8950233,32.08054872,11202.63388,5.335517883,3.370294673,367.4415
Official,HP,s11_34.tif,237.7186508,19.02629412,7018.994038,5.428230286,3.420514523,121.731026
Official,HP,s11_35.tif,235.034584,29.23070721,10145.22191,5.423892975,3.4027404,239.75873
Official,HP,s11_36.tif,236.5556641,22.06852383,7953.055571,5.440929413,3.417272972,186.4648
Official,HP,s11_37.tif,237.9403458,23.43795761,8711.891531,5.43327713,3.412427959,219.97275
Official,HP,s11_38.tif,238.9541092,19.78403273,7231.562785,5.457672119,3.416940878,147.38461
Official,HP,s11_39.tif,238.8116608,19.24252286,6565.979513,5.449176788,3.411510015,130.8394
Official,HP,s11_4.tif,236.9211998,28.03463628,10008.33353,5.486030579,3.345295968,295.4301
Official,HP,s11_40.tif,235.8665047,19.99553071,6668.726133,5.417419434,3.388027505,125.19193
Official,HP,s11_41.tif,232.3605919,34.74899869,8080.080333,5.414615631,3.38960488,252.26875
Official,HP,s11_42.tif,235.0205688,31.40347925,8338.902443,5.448863983,3.41012522,183.5607
Official,HP,s11_43.tif,239.1065865,19.95271308,7405.080317,5.447303772,3.423676069,170.07083
Official,HP,s11_44.tif,234.707653,26.8227231,9189.953692,5.41941452,3.409150249,271.50272
Official,HP,s11_46.tif,235.7728233,24.64654822,9288.875451,5.408527374,3.414527608,251.11827
Official,HP,s11_47.tif,236.8589172,20.2119888,7033.032926,5.406703949,3.393541203,163.2023
Official,HP,s11_48.tif,239.0616188,16.5250142,5600.514207,5.431518555,3.397135516,102.32085
Official,HP,s11_49.tif,239.9732895,18.08169823,6635.735497,5.468711853,3.419761458,112.04043
Official,HP,s11_50.tif,236.56604,22.69665164,6961.834984,5.438663483,3.398954797,112.96499
Official,HP,s11_51.tif,236.1761169,22.96888544,7538.301936,5.418521881,3.406299113,193.07616
Official,HP,s11_52.tif,225.3442116,33.29593163,5538.503552,5.445831299,3.432072911,72.149086
Official,HP,s11_53.tif,236.7668877,23.60220705,7704.821539,5.45565033,3.415392104,153.0364
Official,HP,s11_54.tif,237.2373428,18.42731249,6332.167886,5.439174652,3.417404049,92.59171
Official,HP,s11_55.tif,232.7447357,24.98103137,6562.582586,5.404949188,3.395904014,158.55368
Official,HP,s11_56.tif,233.1315575,29.98526644,8370.235672,5.406898499,3.391408952,226.20436
Official,HP,s11_57.tif,237.3580933,22.38219477,7162.45521,5.426639557,3.403662698,181.42201
Official,HP,s11_58.tif,236.7848396,19.22625549,7028.163883,5.437995911,3.424305613,149.00444
Official,HP,s11_59.tif,230.2552567,29.93612915,8206.890853,5.39597702,3.407805984,219.96284
Official,HP,s11_60.tif,238.1475449,20.72719463,7563.538577,5.445285797,3.415995655,164.98724
Official,HP,s11_61.tif,238.8616638,18.31778923,6846.685103,5.46194458,3.41725459,133.81355
Official,HP,s11_62.tif,236.2237854,25.73605175,9143.30643,5.419158936,3.405458588,232.65105
Official,HP,s11_63.tif,231.173111,26.37646655,8837.42146,5.382415771,3.407287766,222.2907
Official,HP,s11_64.tif,229.8672714,30.1071575,8015.042341,5.402103424,3.403283004,173.843
Official,HP,s11_65.tif,234.1769485,30.42798092,9277.558034,5.403465271,3.418795152,249.11008
Official,HP,s11_66.tif,232.9582214,33.79924806,8098.254935,5.438274384,3.412965768,171.0226
Official,HP,s11_67.tif,212.8762894,35.1579175,6397.117047,5.395565033,3.452896806,87.69348
Official,HP,s11_68.tif,235.9933929,27.59050634,8665.141825,5.42861557,3.410790556,190.4452
Official,HP,s11_69.tif,236.8377724,20.86726683,7614.208454,5.437438965,3.424136176,182.7686
Official,HP,s11_70.tif,226.0939064,36.86899993,13047.90519,5.316242218,3.410040025,542.0474
Official,HP,s11_71.tif,235.5730782,18.45069646,6700.822193,5.425884247,3.429431674,127.235466
Official,HP,s11_72.tif,234.6909561,27.95193191,9919.582845,5.411743164,3.412556032,296.39706
Official,HP,s11_73.tif,233.9463806,30.73581662,10709.83949,5.375080109,3.390472689,314.6376
Official,HP,s11_74.tif,237.9085808,18.80578901,6816.481845,5.441757202,3.426215915,142.94147
Official,HP,s11_75.tif,238.3969345,17.97373863,6145.670131,5.455677032,3.412246891,107.07353
Official,HP,s11_76.tif,238.1447754,18.78849193,6668.734939,5.460624695,3.424392161,100.801056
Official,HP,s11_77.tif,234.057457,29.61587954,8859.54513,5.424739838,3.404692515,309.12677
Official,HP,s11_78.tif,236.0501747,25.52130576,8352.599325,5.422927856,3.410085124,223.08516
Official,HP,s11_79.tif,237.6842308,22.51507306,7733.915825,5.446277618,3.421437652,196.65387
Official,HP,s11_80.tif,237.3595772,23.66882787,8235.599047,5.427761078,3.408170113,208.58401
Official,HP,s11_81.tif,235.4792328,27.67806777,8411.18175,5.41015625,3.384650104,283.3292
Official,HP,s11_82.tif,237.8113251,21.52275125,8005.830302,5.446727753,3.420847032,138.35777
Official,HP,s11_83.tif,236.4899521,26.28212346,9664.102041,5.425205231,3.418606804,279.69885
Official,HP,s11_84.tif,238.8276863,17.29135365,6415.516824,5.447719574,3.418475128,103.71819
Official,HP,s11_85.tif,235.667469,24.00339213,7475.045635,5.451351166,3.412640703,136.25522
Official,HP,s11_86.tif,237.8080559,24.47498032,8493.626744,5.442928314,3.399925675,192.00914
Official,HP,s11_87.tif,236.657177,22.90723552,8501.664801,5.435001373,3.413766663,202.55928
Official,HP,s11_88.tif,237.0081635,22.25585831,7301.438095,5.446342468,3.416532764,151.37439
Official,HP,s11_89.tif,233.8216171,27.05110506,9493.144841,5.395324707,3.411786658,264.78134
Official,HP,s11_9.tif,234.3516083,28.1078824,9722.131465,5.402877808,3.412461673,312.21408
Official,HP,s11_90.tif,238.0951347,22.56627883,8134.594649,5.431022644,3.391124918,200.30974
Official,HP,s11_91.tif,237.8574142,24.64708408,8549.223424,5.461566925,3.41107496,204.66829
Official,HP,s11_92.tif,238.0337029,22.74333623,8280.502534,5.445590973,3.411272438,187.37776
Official,HP,s11_93.tif,236.0789185,22.91545483,8212.357245,5.424095154,3.411777677,182.36183
Official,HP,s11_94.tif,238.5755081,22.24220563,7856.00765,5.461429596,3.409875471,151.00671
Official,HP,s11_95.tif,237.0860062,19.33859188,7116.152891,5.443183899,3.426505957,152.91518
Official,HP,s11_96.tif,237.3964462,23.5809119,7925.019823,5.454101563,3.401823335,147.01213
Official,HP,s11_97.tif,237.0931702,22.10798434,7796.452364,5.451656342,3.425393354,178.1635
Official,HP,s11_98.tif,232.4440346,31.5160303,11009.60085,5.360691071,3.400237814,435.58548
Official,HP,s11_99.tif,238.6504517,22.19646539,6874.656649,5.468086243,3.409283054,130.42448
Wikipedia,Canon120-1,s1_1.tif,245.0009193,34.84223842,13073.64134,6.634140015,2.308398017,519.3064
Wikipedia,Canon120-1,s1_10.tif,243.8681068,35.16341772,12317.89239,6.621685028,2.265300328,446.05222
Wikipedia,Canon120-1,s1_11.tif,236.0179939,51.05032858,12662.85155,6.738815308,2.128889412,421.88376
Wikipedia,Canon120-1,s1_12.tif,247.7040367,30.97487623,11392.19386,6.856674194,1.943818612,402.42465
Wikipedia,Canon120-1,s1_13.tif,247.6567421,31.65796506,11375.37548,6.858917236,1.94054955,415.1994
Wikipedia,Canon120-1,s1_14.tif,249.0384293,27.604829,10270.56391,6.910255432,1.870341982,316.8896
Wikipedia,Canon120-1,s1_15.tif,240.3950958,40.80007092,12391.32075,6.597892761,2.316674564,417.7265
Wikipedia,Canon120-1,s1_16.tif,245.2814903,30.96930809,9710.394706,6.846889496,1.993262964,262.1212
Wikipedia,Canon120-1,s1_17.tif,237.4685555,50.92125153,12000.44582,6.802143097,2.059192902,379.64395
Wikipedia,Canon120-1,s1_18.tif,231.7334137,50.89910107,12842.76587,6.539558411,2.373393091,397.08298
Wikipedia,Canon120-1,s1_19.tif,238.0752525,49.78362608,11637.14293,6.713024139,2.140088619,372.8922
Wikipedia,Canon120-1,s1_2.tif,246.7234306,33.44446501,12203.55462,6.937877655,1.852731675,435.4609
Wikipedia,Canon120-1,s1_20.tif,239.8753624,43.18773366,13515.26951,6.746768951,2.121436116,538.43866
Wikipedia,Canon120-1,s1_21.tif,236.1263809,51.81315971,13630.58894,6.59961319,2.262973935,450.87317
Wikipedia,Canon120-1,s1_22.tif,247.4641495,31.73251216,11429.16958,6.862415314,1.930909529,376.38428
Wikipedia,Canon120-1,s1_23.tif,248.7365799,26.57213504,10137.9934,6.725521088,2.130105936,287.99377
Wikipedia,Canon120-1,s1_24.tif,246.2760544,30.96276706,11760.06288,6.607780457,2.26787063,423.11838
Wikipedia,Canon120-1,s1_25.tif,247.3561592,28.74165437,11366.57171,6.764427185,2.035503393,357.87003
Wikipedia,Canon120-1,s1_26.tif,246.9756126,31.31917229,9655.584183,6.841648102,1.952042331,190.01497
Wikipedia,Canon120-1,s1_27.tif,248.9196625,23.04242609,8170.470243,7.21031189,1.645325628,196.89606
Wikipedia,Canon120-1,s1_28.tif,247.9616966,27.27735692,10157.97245,6.79624176,1.985687982,256.632
Wikipedia,Canon120-1,s1_29.tif,244.6409492,33.34942699,12585.31095,6.572364807,2.250333329,504.4173
Wikipedia,Canon120-1,s1_3.tif,246.1408234,33.95160616,12547.69929,6.820270538,1.988249638,463.2678
Wikipedia,Canon120-1,s1_30.tif,247.9868889,26.97270829,10065.91931,6.622955322,2.326440725,295.38138
Wikipedia,Canon120-1,s1_31.tif,244.9995728,32.09327693,12136.03533,6.642543793,2.160879779,452.71945
Wikipedia,Canon120-1,s1_32.tif,245.9319649,31.46319898,9853.5295,6.731266022,2.059465891,261.7149
Wikipedia,Canon120-1,s1_33.tif,246.5844841,30.6935878,11229.17647,6.702449799,2.127178007,408.7546
Wikipedia,Canon120-1,s1_35.tif,242.7200127,35.38376688,13603.70737,6.491184235,2.339716277,549.745
Wikipedia,Canon120-1,s1_37.tif,242.0497246,39.91979411,10839.11238,6.715164185,2.125583236,294.62897
Wikipedia,Canon120-1,s1_4.tif,240.6429405,40.15541041,12990.1578,6.694702148,2.174096073,483.39343
Wikipedia,Canon120-1,s1_41.tif,248.5665665,27.93291642,10299.91229,6.929187775,1.868115323,346.9912
Wikipedia,Canon120-1,s1_43.tif,248.5915909,29.17329227,10796.86615,6.96749115,1.830563694,341.61368
Wikipedia,Canon120-1,s1_48.tif,237.3858337,46.3616747,10238.31704,6.531108856,2.471712142,271.86093
Wikipedia,Canon120-1,s1_49.tif,246.3327141,30.79386924,10762.89476,6.68025589,2.125790051,324.2421
Wikipedia,Canon120-1,s1_5.tif,237.2555885,44.77083884,13313.18365,6.695175171,2.196525099,477.32474
Wikipedia,Canon120-1,s1_50.tif,235.1604424,55.88227647,11231.7499,6.847610474,2.025561392,317.1797
Wikipedia,Canon120-1,s1_59.tif,244.311512,35.64342874,11501.80118,6.586669922,2.328446833,389.6065
Wikipedia,Canon120-1,s1_6.tif,237.9936752,43.81946231,11726.41372,6.500190735,2.441764029,338.7336
Wikipedia,Canon120-1,s1_7.tif,242.0997543,39.8379435,11830.46454,6.836261749,2.01851936,390.23557
Wikipedia,Canon120-1,s1_8.tif,242.6734695,36.83921923,11781.94595,6.576705933,2.338600787,380.73395
Wikipedia,Canon120-1,s1_9.tif,244.8036423,33.64346854,10706.08117,6.633663177,2.367407116,327.2194
Wikipedia,Canon120-2,s2_1.tif,245.2826462,34.33277756,12896.6361,6.696022034,2.180797849,503.17032
Wikipedia,Canon120-2,s2_10.tif,243.9342461,35.49999063,12339.14065,6.7109375,2.145854271,466.465
Wikipedia,Canon120-2,s2_100.tif,243.169651,36.35680803,13228.71733,6.65958786,2.211244287,512.56696
Wikipedia,Canon120-2,s2_101.tif,243.789299,33.77251436,13213.74258,6.58795929,2.248814448,510.81262
Wikipedia,Canon120-2,s2_102.tif,234.9244232,48.37584678,12928.40598,6.711929321,2.176493003,429.19193
Wikipedia,Canon120-2,s2_103.tif,247.4623337,30.39717969,10580.89581,6.895763397,1.884164143,274.8764
Wikipedia,Canon120-2,s2_104.tif,249.3461723,28.05456151,10339.81289,6.893493652,1.866889546,287.02405
Wikipedia,Canon120-2,s2_105.tif,243.2537537,36.03336062,10528.35943,6.714679718,2.142718302,277.66727
Wikipedia,Canon120-2,s2_106.tif,251.6276054,20.39287616,7940.751892,7.087020874,1.614083676,162.42676
Wikipedia,Canon120-2,s2_107.tif,249.2496338,26.46471359,10171.32031,6.855422974,1.908724351,274.0792
Wikipedia,Canon120-2,s2_108.tif,246.9575386,32.37120725,11855.22497,6.923439026,1.887106324,443.87537
Wikipedia,Canon120-2,s2_11.tif,236.150753,49.15508001,11036.863,7.110107422,1.904437955,316.30045
Wikipedia,Canon120-2,s2_12.tif,248.0973625,26.88535865,9563.120565,7.325183868,1.602311064,268.79465
Wikipedia,Canon120-2,s2_13.tif,248.025116,28.50233173,9613.433258,7.340141296,1.552542688,298.21323
Wikipedia,Canon120-2,s2_14.tif,249.2441292,24.59587904,8687.817423,7.432197571,1.485385757,227.3865
Wikipedia,Canon120-2,s2_15.tif,241.0331802,39.70886047,12045.58186,6.605327606,2.284765424,384.02432
Wikipedia,Canon120-2,s2_16.tif,245.9245911,32.1211468,10836.24633,6.695808411,2.185679658,334.5125
Wikipedia,Canon120-2,s2_17.tif,237.8438683,48.41373971,10219.65429,7.187530518,1.800456053,257.95093
Wikipedia,Canon120-2,s2_18.tif,232.5239563,48.21635005,11089.97281,6.870750427,2.160156926,268.8726
Wikipedia,Canon120-2,s2_19.tif,238.5277252,47.79964708,10066.03314,7.165161133,1.806222696,279.5556
Wikipedia,Canon120-2,s2_2.tif,247.4980812,31.71123144,11754.55405,6.889385223,1.908577424,386.9744
Wikipedia,Canon120-2,s2_20.tif,239.8582191,40.27293223,11451.92107,7.089744568,1.903112281,387.55142
Wikipedia,Canon120-2,s2_21.tif,236.3819122,49.28790886,11724.56741,6.994506836,1.976161113,324.74274
Wikipedia,Canon120-2,s2_22.tif,247.9621658,28.03117874,9729.958032,7.321403503,1.569960788,257.43
Wikipedia,Canon120-2,s2_23.tif,248.8366623,26.72607708,10185.08198,6.823863983,1.968139817,293.17944
Wikipedia,Canon120-2,s2_24.tif,246.6469116,26.23804152,9372.349939,6.981273651,1.852922875,266.22482
Wikipedia,Canon120-2,s2_25.tif,247.4730606,28.62432233,11341.884,6.862743378,1.935359013,355.87146
Wikipedia,Canon120-2,s2_26.tif,247.3650665,29.05265731,8355.214567,7.308742523,1.586686491,128.30574
Wikipedia,Canon120-2,s2_27.tif,249.07304,22.47348533,8105.173659,7.212757111,1.651083778,186.33572
Wikipedia,Canon120-2,s2_28.tif,248.2733498,26.72452834,9957.235423,6.919719696,1.848186265,249.10971
Wikipedia,Canon120-2,s2_29.tif,245.0822525,27.23853337,9728.609147,6.856395721,1.968142478,294.53305
Wikipedia,Canon120-2,s2_3.tif,246.2743568,33.90954636,12482.775,7.020252228,1.804672155,466.3017
Wikipedia,Canon120-2,s2_30.tif,248.2736244,26.60266826,9984.464363,6.788665771,2.01554559,289.68478
Wikipedia,Canon120-2,s2_31.tif,245.1580086,27.36297888,9589.878107,6.923019409,1.92405766,284.52194
Wikipedia,Canon120-2,s2_32.tif,246.6751137,27.958826,7975.409582,7.099250793,1.741584919,155.44295
Wikipedia,Canon120-2,s2_33.tif,247.058403,25.55058237,8856.85923,7.05191803,1.816424516,246.34628
Wikipedia,Canon120-2,s2_34.tif,248.1214409,23.41418721,8255.142379,7.203598022,1.70484383,210.61578
Wikipedia,Canon120-2,s2_35.tif,243.2147217,29.47942927,10612.26359,6.703807831,2.103717057,332.54022
Wikipedia,Canon120-2,s2_36.tif,253.405407,14.89215744,4274.775399,7.165901184,1.496326982,82.915985
Wikipedia,Canon120-2,s2_37.tif,242.7117691,36.62278037,8764.408427,7.1770401,1.765605089,176.19028
Wikipedia,Canon120-2,s2_38.tif,243.8902397,35.81493285,12750.41234,6.665405273,2.194711213,483.81088
Wikipedia,Canon120-2,s2_39.tif,245.0896378,36.23329586,13162.13102,6.927165985,1.894020127,572.7896
Wikipedia,Canon120-2,s2_4.tif,241.1827812,39.18848341,12684.00291,6.7628479,2.110406222,465.12787
Wikipedia,Canon120-2,s2_40.tif,250.1426201,22.12686588,7594.506231,7.369083405,1.475620609,167.85645
Wikipedia,Canon120-2,s2_41.tif,248.7482109,23.74383543,8424.752273,7.321769714,1.598857668,217.2168
Wikipedia,Canon120-2,s2_42.tif,225.866291,62.28531868,12667.94298,6.573104858,2.327250696,399.3376
Wikipedia,Canon120-2,s2_43.tif,247.3538094,32.45183172,11515.10008,6.970104218,1.817979312,411.08066
Wikipedia,Canon120-2,s2_44.tif,237.2469482,50.39499041,11902.3008,6.701488495,2.163132961,395.54987
Wikipedia,Canon120-2,s2_45.tif,248.6753006,26.99135354,8985.723087,7.395648956,1.46752551,259.0252
Wikipedia,Canon120-2,s2_46.tif,236.0931091,48.8696193,11596.41387,6.735080719,2.164900657,378.1603
Wikipedia,Canon120-2,s2_47.tif,245.5979958,33.76785216,11747.39035,6.847354889,1.979764523,383.93204
Wikipedia,Canon120-2,s2_48.tif,237.5070267,44.71452012,8880.085311,6.726158142,2.161679705,185.61166
Wikipedia,Canon120-2,s2_49.tif,246.169281,31.27096221,10664.03274,6.765922546,2.010188415,339.2515
Wikipedia,Canon120-2,s2_5.tif,238.0126991,40.83067727,11164.43297,6.924606323,2.074922932,310.04572
