dataset,scanner_label,image_name,mean_intensity,std_intensity,fft_feature,lbp_mean,lbp_std,noise_variance,prnu_variance,prnu_energy,prnu_mean
Wikipedia,Canon220,s3_105.tif,243.23421096801758,35.271001262788644,10191.560935048796,6.583461761474609,2.3808601281472295,246.16579,327.68866,85903576.0,-0.086437225
Wikipedia,Canon220,s3_106.tif,251.61761474609375,19.87743873289753,7777.849563744494,6.966960906982422,1.7967506415180339,155.15845,202.26031,53023240.0,-0.08555603
Wikipedia,Canon220,s3_107.tif,249.27767944335938,25.210286184466693,9821.566096531253,6.619220733642578,2.3890048208107966,249.92303,334.18607,87607030.0,-0.09127426
Wikipedia,Canon220,s3_108.tif,247.36692428588867,31.122973006322244,11530.809558898238,6.9371795654296875,1.8905215633461998,412.33426,521.35345,136670540.0,-0.05791092
Wikipedia,Canon220,s3_11.tif,237.0794677734375,46.77458175102517,10562.52114828855,6.886287689208984,2.035609195007331,280.24774,361.94623,94882330.0,-0.032455444
Wikipedia,Canon220,s3_13.tif,247.78716659545898,30.61015491815653,11002.261592019604,6.781036376953125,2.119573047792106,385.6569,490.9353,128697710.0,-0.08704376
Wikipedia,Canon220,s3_14.tif,249.3303337097168,24.407376096287074,8646.53671632947,7.103801727294922,1.718182225110591,223.38815,288.62344,75661380.0,-0.042633057
Wikipedia,Canon220,s3_15.tif,240.97137069702148,37.29075462452819,10287.206331862357,6.754459381103516,2.13882998040685,286.39197,366.65726,96117650.0,-0.049827576
Wikipedia,Canon220,s3_16.tif,245.4279441833496,32.12444645966149,10842.65085040632,6.51629638671875,2.53247220281948,330.91638,418.57623,109729170.0,-0.085510254
Wikipedia,Canon220,s3_17.tif,238.46583557128906,46.7830666687471,10143.300256327106,7.061313629150391,1.8619290351401652,263.58585,340.36987,89226090.0,-0.025188446
Wikipedia,Canon220,s3_18.tif,231.60613632202148,49.880929884801226,12447.915810492717,6.4517364501953125,2.4760690631015385,374.6257,484.413,126987430.0,-0.07495499
Wikipedia,Canon220,s3_19.tif,238.33257675170898,48.39740039216573,11343.210155113817,6.666828155517578,2.2324347798343633,362.32034,476.12875,124816330.0,-0.08849716
Wikipedia,Canon220,s3_2.tif,247.79607772827148,27.594682856281977,9927.784575331407,7.139163970947266,1.7464543627288076,260.0089,338.57397,88755310.0,-0.025806427
Wikipedia,Canon220,s3_20.tif,240.0556640625,42.13508307565005,13093.597535979718,6.66650390625,2.2357151840657354,511.28293,641.0707,168053730.0,-0.058677673
Wikipedia,Canon220,s3_21.tif,235.9774284362793,50.90747756158184,13622.987308464239,6.523338317871094,2.424936019345448,481.3609,607.94824,159371360.0,-0.07260132
Wikipedia,Canon220,s3_22.tif,247.3773956298828,30.827651037830066,11216.48629623425,6.743034362792969,2.1166165129877914,354.50882,461.29523,120927970.0,-0.09131622
Wikipedia,Canon220,s3_23.tif,249.34074020385742,22.138084125859258,8170.997439223782,6.912971496582031,1.8925675749946034,175.8669,236.13669,61902616.0,-0.055267334
Wikipedia,Canon220,s3_24.tif,245.85130310058594,31.159258379531085,11685.504452030764,6.558734893798828,2.4093454708681,426.2251,555.4558,145610910.0,-0.07742691
Wikipedia,Canon220,s3_25.tif,246.79125213623047,29.18932216923663,11482.875495692188,6.681049346923828,2.170869414506048,367.57007,479.25693,125635440.0,-0.06531525
Wikipedia,Canon220,s3_26.tif,247.00616455078125,30.819212395587737,9503.309659976141,6.758354187011719,2.100800628929491,183.69241,252.33969,66151656.0,-0.09405136
Wikipedia,Canon220,s3_27.tif,248.51910781860352,26.833556848392224,9993.166777773376,6.737140655517578,2.1381502210102457,301.52048,395.31458,103631336.0,-0.08711624
Wikipedia,Canon220,s3_28.tif,247.85882186889648,27.21234189539429,10031.733913199603,6.722026824951172,2.1213809197036184,252.34685,341.40125,89498380.0,-0.089515686
Wikipedia,Canon220,s3_29.tif,244.5041160583496,32.94342402125345,12483.926643887942,6.546669006347656,2.368395044611987,491.40393,639.9438,167758260.0,-0.05725479
Wikipedia,Canon220,s3_3.tif,246.92880630493164,29.005050108446216,10357.932297915246,7.033985137939453,1.8358878675202963,304.47263,383.58774,100555470.0,-0.03117752
Wikipedia,Canon220,s3_30.tif,248.1504135131836,26.3800785324379,9853.956361413317,6.655475616455078,2.265375188527783,281.3492,368.19003,96520856.0,-0.08817291
Wikipedia,Canon220,s3_31.tif,244.86632537841797,32.17471277388305,12148.359944452595,6.689170837402344,2.1509068002174825,452.1186,590.826,154881980.0,-0.04486084
Wikipedia,Canon220,s3_32.tif,246.35064315795898,30.25175472444941,9592.402713192005,6.656085968017578,2.2346971659528507,240.65367,318.71008,83549420.0,-0.0753212
Wikipedia,Canon220,s3_33.tif,246.62135696411133,29.764287852831075,11110.692028985337,6.62396240234375,2.286265854547202,377.54276,493.5098,129371980.0,-0.07234955
Wikipedia,Canon220,s3_34.tif,247.79174041748047,27.826738276606292,10462.729266687507,6.685462951660156,2.2125356227064676,342.08185,444.14935,116432640.0,-0.07688522
Wikipedia,Canon220,s3_35.tif,242.42531204223633,35.63176267901646,13520.47547386853,6.441978454589844,2.4677651228267434,555.22614,730.7678,191567220.0,-0.05583191
Wikipedia,Canon220,s3_36.tif,253.4196014404297,13.237269712749827,4165.255207520671,6.982784271240234,1.790396040058047,65.28445,89.25844,23401824.0,-0.11143112
Wikipedia,Canon220,s3_37.tif,242.0972671508789,38.56121645392603,10403.055750658925,6.582218170166016,2.3061766506023806,273.92972,368.71313,96657600.0,-0.07985306
Wikipedia,Canon220,s3_38.tif,243.39348983764648,36.09289529317244,12777.499000960115,6.602214813232422,2.324431412670584,491.71188,618.99304,162267060.0,-0.080970764
Wikipedia,Canon220,s3_39.tif,245.37517929077148,34.86708956690006,12852.473749924708,6.7315826416015625,2.135148068185809,533.3571,676.2405,177273860.0,-0.074848175
Wikipedia,Canon220,s3_4.tif,241.59418487548828,36.24794803338672,10652.709668521255,6.8912506103515625,2.01154217633752,309.06522,396.01892,103814190.0,-0.02943039
Wikipedia,Canon220,s3_40.tif,250.22857284545898,21.650992336275973,7527.627891812985,7.0912017822265625,1.6947831247387282,165.41524,220.48245,57798892.0,-0.05280304
Wikipedia,Canon220,s3_41.tif,248.79250717163086,23.78871699982796,8428.982037905427,7.0091400146484375,1.8227628405061045,222.1715,281.3399,73752070.0,-0.04346466
Wikipedia,Canon220,s3_42.tif,226.14336013793945,60.61109810174306,12401.103900318552,6.434062957763672,2.541462416151599,383.85245,492.8814,129208020.0,-0.08967209
Wikipedia,Canon220,s3_43.tif,248.5069694519043,26.604512190968958,9353.626665898899,7.051158905029297,1.7913349845671664,257.7666,335.4006,87923784.0,-0.044906616
Wikipedia,Canon220,s3_44.tif,237.8554344177246,48.31043788355847,11590.05391502623,6.5447235107421875,2.4317995850088865,358.82596,461.60892,121009770.0,-0.08195114
Wikipedia,Canon220,s3_45.tif,249.10482025146484,25.40879921592624,8783.666932073273,7.182758331298828,1.6325522546812081,228.71492,302.1257,79200780.0,-0.036514282
Wikipedia,Canon220,s3_46.tif,235.95653915405273,47.96044714232382,11635.968142458867,6.535305023193359,2.406675822846695,377.16776,472.8209,123949416.0,-0.09244537
Wikipedia,Canon220,s3_47.tif,245.43048858642578,33.28481858085975,11528.420544116807,6.668537139892578,2.229259144000455,370.50644,471.281,123545610.0,-0.09001541
Wikipedia,Canon220,s3_48.tif,237.92462158203125,43.28564891387646,8617.957678287043,6.509601593017578,2.400752007598796,175.89188,228.5948,59926788.0,-0.08803177
Wikipedia,Canon220,s3_49.tif,246.81915283203125,26.3271107752085,8374.18744108532,6.862735748291016,1.9367002945262355,195.33844,273.47083,71689210.0,-0.04221344
Wikipedia,Canon220,s3_5.tif,237.63709259033203,41.09959239741305,11279.007675108209,6.757831573486328,2.161906838430696,317.4289,407.2599,106761176.0,-0.041484833
Wikipedia,Canon220,s3_50.tif,235.62638473510742,53.50085244426018,10846.647022062325,6.647705078125,2.2652872688865933,300.00665,392.24545,102828260.0,-0.115112305
Wikipedia,Canon220,s3_51.tif,245.23204803466797,33.62457130573228,9403.850179248771,6.696983337402344,2.2520608360170407,255.36304,335.7992,88030600.0,-0.10437775
Wikipedia,Canon220,s3_52.tif,242.6188507080078,41.331261007524276,10639.492236512335,6.677013397216797,2.244314892848251,303.07422,398.36154,104430850.0,-0.102752686
Wikipedia,Canon220,s3_53.tif,243.86194229125977,38.16441976594501,7552.860764329653,7.139019012451172,1.7310844811917194,144.07971,188.10016,49309736.0,-0.039211273
Wikipedia,Canon220,s3_54.tif,238.5562400817871,44.18159425336552,10195.100884025527,6.842189788818359,2.0029852040217393,230.62695,307.62244,80641890.0,-0.044216156
Wikipedia,Canon220,s3_55.tif,248.75564575195312,23.741600530503344,7561.903449356639,6.675567626953125,2.2715134916054835,171.5696,225.87248,59214196.0,-0.10850906
Wikipedia,Canon220,s3_56.tif,247.51742553710938,29.76578586325581,10456.037947328969,6.7617645263671875,2.1072179710140735,307.76547,391.8947,102734936.0,-0.08857727
Wikipedia,Canon220,s3_57.tif,244.97711181640625,30.667086253115926,9735.980640172633,6.585704803466797,2.2894344885763886,257.63037,336.1723,88126910.0,-0.071949005
Wikipedia,Canon220,s3_58.tif,244.57777404785156,35.42071568151666,13134.623250068751,6.563907623291016,2.4099420579988755,542.0117,690.42236,180991650.0,-0.07732773
Wikipedia,Canon220,s3_59.tif,244.45071029663086,34.489782237133475,11220.904849562245,6.56268310546875,2.391872497358675,358.34543,492.72812,129167460.0,-0.081336975
Wikipedia,Canon220,s3_6.tif,237.68407821655273,43.029761341667175,11516.836349082907,6.3840484619140625,2.6401059963508757,320.68097,416.5385,109194776.0,-0.08024216
Wikipedia,Canon220,s3_60.tif,238.72783660888672,45.66834105638658,10308.688000059323,6.565509796142578,2.3614589761218028,254.19148,350.6205,91915180.0,-0.09019852
Wikipedia,Canon220,s3_61.tif,250.15688705444336,23.663182538127945,7499.128994689228,6.7362060546875,2.2525417984430103,141.009,190.36604,49906930.0,-0.11715317
Wikipedia,Canon220,s3_62.tif,250.55294799804688,23.937772750837397,9120.659028804892,6.947734832763672,1.825701722299519,205.68076,276.8291,72571020.0,-0.08633804
Wikipedia,Canon220,s3_63.tif,246.01163482666016,32.86162039674183,9325.90223062642,6.762775421142578,2.087051576536015,208.82625,280.07043,73421250.0,-0.09688568
Wikipedia,Canon220,s3_64.tif,246.9329833984375,28.498486438671346,8646.446461705536,6.674854278564453,2.296096943541104,179.70413,240.52345,63054630.0,-0.10443878
Wikipedia,Canon220,s3_65.tif,247.6576385498047,27.53644530896519,8591.419806677231,6.784843444824219,2.054108851629586,181.72658,245.03123,64238404.0,-0.13726044
Wikipedia,Canon220,s3_66.tif,242.71297073364258,36.66544169207447,8789.084698456774,6.652332305908203,2.291731420931795,176.97084,237.41681,62240830.0,-0.11458969
Wikipedia,Canon220,s3_67.tif,240.4693603515625,43.62527753866688,8755.024361170821,6.725196838378906,2.162210583889044,163.21933,216.962,56877730.0,-0.09667587
Wikipedia,Canon220,s3_68.tif,250.84553909301758,23.400412609946923,7538.569105503871,6.7970123291015625,2.128100316967344,123.35525,164.42914,43107830.0,-0.11922455
Wikipedia,Canon220,s3_69.tif,246.2149429321289,33.67593739233883,12369.629296593728,6.721019744873047,2.1751274834480974,395.74432,520.0589,136332200.0,-0.08503723
Wikipedia,Canon220,s3_7.tif,242.15190505981445,39.098419422321285,11447.80512408834,6.839271545410156,2.036218633246748,374.158,480.87485,126059430.0,-0.061222076
Wikipedia,Canon220,s3_70.tif,240.5345687866211,44.12448918369081,11796.925893120793,6.526542663574219,2.505823079910305,362.17386,466.74945,122357570.0,-0.08759308
Wikipedia,Canon220,s3_71.tif,245.05012130737305,34.70528902625372,10855.032740371866,6.763072967529297,2.102616577309616,358.53555,460.05478,120602080.0,-0.074710846
Wikipedia,Canon220,s3_72.tif,245.59748077392578,39.26967137506935,7258.527983441822,6.8681182861328125,1.9588281824379286,160.88574,224.03574,58732550.0,-0.10562134
Wikipedia,Canon220,s3_73.tif,245.21109771728516,32.38630191935426,11848.057073985061,6.587730407714844,2.348543581077929,401.56522,515.132,135040460.0,-0.08084488
Wikipedia,Canon220,s3_74.tif,248.12158203125,29.81969852430076,10665.816347601705,6.793159484863281,2.065116095790003,352.71762,453.36508,118849140.0,-0.09127426
Wikipedia,Canon220,s3_75.tif,246.65313720703125,33.022883859272945,11585.174160294293,6.658451080322266,2.289889277048303,432.95383,559.24335,146604540.0,-0.09312439
Wikipedia,Canon220,s3_76.tif,247.6463165283203,30.395241975069915,11127.952938294262,6.696437835693359,2.238182768110308,388.91937,492.99948,129239300.0,-0.09650421
Wikipedia,Canon220,s3_77.tif,248.77011108398438,27.85854575672526,9557.706441166656,6.811637878417969,2.041723911904393,249.80092,325.77618,85402100.0,-0.08358383
Wikipedia,Canon220,s3_78.tif,245.8627166748047,33.381361305706506,12244.759185896672,6.705776214599609,2.1895757918008254,453.07382,578.4488,151638720.0,-0.08332062
Wikipedia,Canon220,s3_79.tif,248.9200210571289,26.13761394090843,9395.772068715658,6.7763824462890625,2.109043610942156,268.50076,341.79266,89601144.0,-0.09318924
Wikipedia,Canon220,s3_8.tif,242.81570053100586,35.32436221248259,11395.019523022524,6.544132232666016,2.3896461900086226,340.24792,438.22385,114879300.0,-0.07695007
Wikipedia,Canon220,s3_80.tif,248.42717361450195,27.80653448846161,10400.024719923238,6.764316558837891,2.1069844761877032,325.0179,410.5605,107627870.0,-0.08533478
Wikipedia,Canon220,s3_81.tif,247.0721321105957,26.697631703323182,8384.220923292436,6.662158966064453,2.2812907882694122,176.32632,236.40677,61975190.0,-0.09899521
Wikipedia,Canon220,s3_82.tif,248.62013626098633,28.91764269189217,10338.413532352777,6.7609100341796875,2.141732076170034,311.48315,407.97073,106949976.0,-0.10551834
Wikipedia,Canon220,s3_83.tif,249.5587043762207,27.21870813716323,9651.27243930089,7.067661285400391,1.7067931172628104,291.23584,375.4398,98421016.0,-0.081279755
Wikipedia,Canon220,s3_84.tif,248.51502990722656,28.646179944632202,10418.768819853552,6.779430389404297,2.094277791512921,340.31393,433.82343,113726580.0,-0.09553528
Wikipedia,Canon220,s3_85.tif,243.9147834777832,35.81570006704511,9569.212369646924,6.6317901611328125,2.35955681592725,248.92078,315.05545,82592610.0,-0.10154724
Wikipedia,Canon220,s3_86.tif,243.07374572753906,38.75642186007107,9925.265238917355,6.738704681396484,2.112894068478269,230.9102,305.27423,80028150.0,-0.094944
Wikipedia,Canon220,s3_87.tif,235.37471389770508,44.58999693823876,12310.986095150714,6.497959136962891,2.4466513252682036,412.213,523.4582,137222500.0,-0.06391525
Wikipedia,Canon220,s3_88.tif,245.17154693603516,32.892840489045625,10228.165512688938,6.638034820556641,2.297181575337855,280.5898,360.61288,94534664.0,-0.09132385
Wikipedia,Canon220,s3_89.tif,248.1395263671875,29.832718344889326,10666.536490308525,6.968994140625,1.8520877752976703,323.61066,427.47208,112060250.0,-0.06253815
Wikipedia,Canon220,s3_90.tif,242.5234031677246,37.22729795914691,10265.414750923579,6.591678619384766,2.305115068704045,261.74655,361.49695,94766056.0,-0.082538605
Wikipedia,Canon220,s3_91.tif,251.16156005859375,22.222830791914447,7852.1829713720645,6.896175384521484,1.9465467397951344,200.91089,253.02112,66331004.0,-0.10759354
Wikipedia,Canon220,s3_92.tif,246.21695709228516,32.930605362259776,12139.01822249372,6.702144622802734,2.1931394889686118,475.13458,601.92456,157795060.0,-0.12588882
Wikipedia,Canon220,s3_93.tif,239.0209197998047,43.345137076576094,11952.879741583825,6.556629180908203,2.4284887484198268,413.4287,528.10834,138442190.0,-0.08125305
Wikipedia,Canon220,s3_94.tif,248.2980499267578,28.581494767087367,9673.441964001471,6.687854766845703,2.3139998995902777,265.8517,339.67386,89046776.0,-0.112277985
Wikipedia,Canon220,s3_95.tif,246.10485076904297,35.09429828337171,9219.094013751612,7.014122009277344,1.813345581987434,228.51396,292.628,76712630.0,-0.086006165
Wikipedia,Canon220,s3_96.tif,244.43545150756836,35.37694605000048,11891.403649086013,6.657482147216797,2.255764392376441,416.64825,525.78656,137835360.0,-0.11613464
Wikipedia,Canon220,s3_97.tif,248.39073181152344,28.350334176410673,10596.225336225252,6.7316436767578125,2.1843043669254714,354.01947,444.63153,116559576.0,-0.08963394
Wikipedia,Canon220,s3_98.tif,245.6393928527832,34.59288107593898,10270.892354363945,6.691108703613281,2.2421788539739507,290.26535,371.6833,97437170.0,-0.10022354
Wikipedia,Canon220,s3_99.tif,242.5188331604004,40.62939650097881,11598.877340767398,6.850822448730469,2.020285029442483,370.30554,474.9527,124506870.0,-0.057525635
Wikipedia,Canon9000-1,s4_1.tif,245.47985076904297,33.25194088264746,12399.860136950158,7.0421295166015625,1.8439721148844805,461.74075,577.8576,151482030.0,-0.02664566
Wikipedia,Canon9000-1,s4_10.tif,244.74921035766602,30.73493534767968,9894.641292779927,7.1448974609375,1.874532224001945,287.37784,380.28674,99689940.0,-0.0119018555
Wikipedia,Canon9000-1,s4_100.tif,243.78042221069336,34.28598047591442,12444.698776627296,6.980445861816406,2.0001142140083736,430.67838,545.20544,142922430.0,-0.01713562
Wikipedia,Canon9000-1,s4_101.tif,244.3347625732422,31.67031042437838,12316.57149672113,6.809722900390625,2.0731858177535742,446.55267,581.232,152366610.0,-0.018547058
Wikipedia,Canon9000-1,s4_102.tif,234.39228439331055,49.04394983098177,12510.82970767171,6.929576873779297,2.074041194387882,394.02524,509.01883,133436350.0,-0.01945877
Wikipedia,Canon9000-1,s4_103.tif,247.52062606811523,29.030102232211952,9819.332704601691,7.0488433837890625,1.7732510068882936,226.4798,303.84503,79651470.0,-0.03492737
Wikipedia,Canon9000-1,s4_104.tif,249.8330955505371,26.059035433985656,9678.50939938531,7.200443267822266,1.5466785757700465,244.1734,330.94537,86755810.0,-0.04301834
Wikipedia,Canon9000-1,s4_105.tif,242.80217742919922,36.948098939151095,10063.937831686773,7.033058166503906,1.8565390806074384,246.27359,328.90665,86221170.0,-0.03225708
Wikipedia,Canon9000-1,s4_106.tif,251.80339813232422,18.899106178436323,7378.640979710859,7.287647247314453,1.454170699797492,132.98213,174.43398,45727250.0,-0.04011154
Wikipedia,Canon9000-1,s4_107.tif,249.77145767211914,24.320162297807972,9486.383668715958,7.158184051513672,1.6195135157727298,228.91019,306.30368,80295990.0,-0.036579132
Wikipedia,Canon9000-1,s4_108.tif,247.28968048095703,31.145818909387103,11185.187999064476,7.191856384277344,1.6855805677772493,413.94986,520.47797,136440370.0,-0.027050018
Wikipedia,Canon9000-1,s4_11.tif,236.37447357177734,48.78499952696318,10384.630910301199,7.076229095458984,1.9248457750100043,274.51797,356.5253,93461020.0,-0.01374054
Wikipedia,Canon9000-1,s4_12.tif,248.02955627441406,27.080043471482195,9198.803708529354,7.350780487060547,1.5645164970295595,271.48627,350.9688,92004376.0,-0.0109939575
Wikipedia,Canon9000-1,s4_13.tif,248.72483444213867,25.60111165038243,8833.53887114211,7.3337554931640625,1.5605958421702975,238.57687,310.12964,81298696.0,-0.014640808
Wikipedia,Canon9000-1,s4_14.tif,249.03107070922852,27.40947262887254,9915.480477453992,7.295238494873047,1.5469009140640544,311.60425,395.33603,103635140.0,-0.025699615
Wikipedia,Canon9000-1,s4_15.tif,240.96734237670898,37.52367505311285,9827.786325401776,7.067302703857422,1.9376019638262658,242.08168,312.12146,81820830.0,-0.013679504
Wikipedia,Canon9000-1,s4_16.tif,246.09200286865234,28.980968483669702,8839.423879991775,7.11163330078125,1.8372078001101533,212.01115,272.72443,71493176.0,-0.018203735
Wikipedia,Canon9000-1,s4_17.tif,238.23187637329102,48.09522538605723,9565.774534337907,7.153873443603516,1.832031465411523,224.67989,291.24002,76346900.0,-0.013450623
Wikipedia,Canon9000-1,s4_18.tif,231.49377059936523,49.84730498270499,10765.654372028459,6.913311004638672,2.1394779379420266,259.29834,346.45474,90821090.0,-0.012813568
Wikipedia,Canon9000-1,s4_19.tif,238.85432052612305,47.1313706054509,9469.344325047681,7.151073455810547,1.8117611534662135,240.8215,326.20654,85513176.0,-0.015510559
Wikipedia,Canon9000-1,s4_2.tif,247.3142852783203,30.964558348047085,11414.906483534489,7.137382507324219,1.7174159266579376,369.84003,471.56073,123617070.0,-0.02967453
Wikipedia,Canon9000-1,s4_20.tif,240.58267211914062,39.01933544475991,10523.012244072246,7.078792572021484,1.92637099891669,320.89847,406.58588,106584080.0,-0.009777069
Wikipedia,Canon9000-1,s4_21.tif,236.33578491210938,51.10742866241669,13154.437360699147,6.966564178466797,1.9738740971389177,428.46677,542.8077,142293890.0,-0.02249527
Wikipedia,Canon9000-1,s4_22.tif,248.29167938232422,26.67045156718564,9273.024274807016,7.358036041259766,1.5476575456029573,231.26392,308.2587,80808220.0,-0.011795044
Wikipedia,Canon9000-1,s4_23.tif,249.68369674682617,20.75371142212407,7526.162056243772,7.245765686035156,1.6080664193108831,150.58041,204.53464,53617580.0,-0.014640808
Wikipedia,Canon9000-1,s4_24.tif,247.4541893005371,23.33070230394999,8396.485739132846,6.9921875,1.853720393391355,210.29726,279.4786,73263680.0,-0.010509491
Wikipedia,Canon9000-1,s4_25.tif,247.51466751098633,27.57330924137274,10828.90311985439,6.982761383056641,1.838415775267362,324.234,422.4074,110731810.0,-0.028373718
Wikipedia,Canon9000-1,s4_26.tif,246.88415145874023,31.810662104948165,9506.075122986671,7.239368438720703,1.6357055964175933,178.25519,245.32056,64309510.0,-0.028427124
Wikipedia,Canon9000-1,s4_27.tif,248.8292007446289,25.76885226840854,9603.81646203547,7.1377716064453125,1.6905221968179065,276.43332,361.44827,94751710.0,-0.02935791
Wikipedia,Canon9000-1,s4_28.tif,247.7593536376953,27.896252049169785,10163.795946034337,7.181465148925781,1.6549708804258083,255.00937,347.54288,91106456.0,-0.026943207
Wikipedia,Canon9000-1,s4_29.tif,245.00646209716797,31.65908719742889,11846.30827046836,6.867706298828125,1.9824190409879676,430.2466,563.2024,147640820.0,-0.051490784
Wikipedia,Canon9000-1,s4_3.tif,246.4945297241211,32.507783172344794,11898.095912639805,7.161598205566406,1.7332203108474928,426.38257,534.2587,140052820.0,-0.020153046
Wikipedia,Canon9000-1,s4_30.tif,249.05400466918945,20.767129143484443,7174.770292054534,7.171794891357422,1.7131302580868253,141.3709,187.69783,49203916.0,-0.014122009
Wikipedia,Canon9000-1,s4_31.tif,245.27163314819336,30.737926365611486,11499.68226411264,6.825839996337891,2.0072136724729392,404.22333,530.192,138986820.0,-0.023159027
Wikipedia,Canon9000-1,s4_32.tif,246.1754493713379,30.812114198265817,9266.696053754595,7.075542449951172,1.7687841544083986,231.91385,307.5795,80630280.0,-0.024417877
Wikipedia,Canon9000-1,s4_33.tif,246.96803665161133,28.943376916025194,10547.456175616522,6.998420715332031,1.8496509801948364,352.41653,462.7537,121308296.0,-0.027729034
Wikipedia,Canon9000-1,s4_34.tif,248.1424903869629,26.48143381044273,9897.203425882868,7.121971130371094,1.7438246571710012,304.9599,394.6326,103450664.0,-0.020088196
Wikipedia,Canon9000-1,s4_35.tif,243.51420974731445,32.82709712216929,12503.854056192626,6.737651824951172,2.117301485340229,468.66907,617.5044,161875220.0,-0.018001556
Wikipedia,Canon9000-1,s4_36.tif,253.41674423217773,14.506720326353115,4315.776862770934,7.368503570556641,1.3032323509741763,67.70028,94.9777,24899752.0,-0.08563995
Wikipedia,Canon9000-1,s4_37.tif,242.41228485107422,39.14333769710675,9928.796588647976,7.125526428222656,1.7982177253847695,252.8847,343.2008,89968130.0,-0.020259857
Wikipedia,Canon9000-1,s4_38.tif,243.63838577270508,35.57882266382667,12368.814496152687,7.037891387939453,1.9048132561528768,465.3663,583.8253,153046430.0,-0.02501297
Wikipedia,Canon9000-1,s4_39.tif,245.64032745361328,34.010726241730595,12376.512956229608,7.099773406982422,1.7806003673992001,501.31653,635.61365,166622430.0,-0.024650574
Wikipedia,Canon9000-1,s4_4.tif,240.85522079467773,39.82596436844901,12227.614076375772,6.938701629638672,1.9914961236035973,403.14987,510.06412,133710460.0,-0.027568817
Wikipedia,Canon9000-1,s4_40.tif,250.14999771118164,23.85312620742926,8732.146075876712,7.233695983886719,1.559845543862907,221.15906,288.62485,75661624.0,-0.036167145
Wikipedia,Canon9000-1,s4_41.tif,248.8564567565918,26.161516111934645,9622.940145850947,7.226600646972656,1.6393683202883393,299.78732,374.8497,98264780.0,-0.024845123
Wikipedia,Canon9000-1,s4_42.tif,225.76422500610352,61.7592625780674,10479.79050947949,6.929023742675781,2.1003617980976435,253.56334,334.37985,87655710.0,-0.014213562
Wikipedia,Canon9000-1,s4_43.tif,248.27080535888672,29.394580923414516,10586.943047514802,7.270000457763672,1.5905665749721813,343.13785,438.62946,114984250.0,-0.025352478
Wikipedia,Canon9000-1,s4_44.tif,237.67028045654297,49.795259563421126,11184.46622784634,6.977008819580078,1.937151903106927,333.59546,431.94357,113231670.0,-0.032417297
Wikipedia,Canon9000-1,s4_45.tif,248.94669723510742,28.034667501889075,9962.932119895251,7.215503692626953,1.5911131942115952,309.81964,402.4042,105488160.0,-0.034332275
Wikipedia,Canon9000-1,s4_46.tif,235.98974609375,48.919357988003895,11120.216804992018,6.986080169677734,2.006870111231192,340.36765,428.5116,112331830.0,-0.018157959
Wikipedia,Canon9000-1,s4_47.tif,246.02220916748047,32.38748215223102,11049.087178364614,7.143314361572266,1.7638598481272523,329.348,426.74164,111867920.0,-0.026069641
Wikipedia,Canon9000-1,s4_48.tif,237.3984375,46.25053710625626,9870.631740654284,6.952793121337891,2.0337788634561442,248.01407,316.97092,83092330.0,-0.03509903
Wikipedia,Canon9000-1,s4_49.tif,246.51140213012695,29.792604724343253,10072.777209144324,7.025348663330078,1.8035695584186622,287.68777,396.18164,103856980.0,-0.03668976
Wikipedia,Canon9000-1,s4_5.tif,236.73335647583008,45.08952644366405,13003.906182101804,6.939922332763672,2.069303296199741,447.82385,565.7809,148316110.0,-0.012851715
Wikipedia,Canon9000-1,s4_50.tif,235.83644485473633,54.21734833935564,10423.406537519593,7.181415557861328,1.812406782517941,268.14566,352.9983,92536490.0,-0.019897461
Wikipedia,Canon9000-1,s4_51.tif,245.35740661621094,34.140274813356285,9146.028795643113,7.155433654785156,1.6983302951893031,239.38403,315.3393,82664700.0,-0.039279938
Wikipedia,Canon9000-1,s4_52.tif,242.81553649902344,41.8481505940361,10375.505343381134,7.130252838134766,1.723512485665749,273.5038,360.6626,94545950.0,-0.040626526
Wikipedia,Canon9000-1,s4_53.tif,243.38438415527344,41.15861662760457,8514.032858922516,7.195747375488281,1.6873410967282816,194.08342,246.81651,64701820.0,-0.0356102
Wikipedia,Canon9000-1,s4_54.tif,237.7503662109375,47.73511149045862,11322.501635215713,7.050693511962891,1.8760040991434617,292.93738,387.60312,101608030.0,-0.028411865
Wikipedia,Canon9000-1,s4_55.tif,248.8203468322754,25.745816695317835,8614.037242058179,7.126415252685547,1.7284634580551042,219.46758,286.17188,75018800.0,-0.04637146
Wikipedia,Canon9000-1,s4_56.tif,247.90569686889648,29.018356809746734,10109.286111966232,7.241687774658203,1.6412414992879818,277.61996,356.0248,93329960.0,-0.026504517
Wikipedia,Canon9000-1,s4_57.tif,244.60179901123047,33.92558590273183,11140.137521821938,6.904571533203125,1.9754242274579712,340.20053,440.36606,115439784.0,-0.041412354
Wikipedia,Canon9000-1,s4_58.tif,245.22626113891602,33.813730765237366,12621.497244859636,7.030872344970703,1.8506734396695792,486.23148,617.8907,161976460.0,-0.022457123
Wikipedia,Canon9000-1,s4_59.tif,245.11291885375977,33.2125701460787,10612.075311702441,7.024974822998047,1.8298639251415871,311.00452,426.8665,111900680.0,-0.0274086
Wikipedia,Canon9000-1,s4_6.tif,237.44829559326172,44.4909833366354,11346.251459758161,6.816741943359375,2.1335656105816785,312.10873,407.38327,106793470.0,-0.03900528
